docid,source,sourcetype,target,targettype,type
116,Learning To Retrieve And Reason On Knowledge Graph Through Active Self-Reflection,Paper,Knowledge Graphs,Topic,RELATED_TO
116,Learning To Retrieve And Reason On Knowledge Graph Through Active Self-Reflection,Paper,Reasoning Process,Topic,RELATED_TO
116,Learning To Retrieve And Reason On Knowledge Graph Through Active Self-Reflection,Paper,Iterative Reasoning,Topic,RELATED_TO
116,Learning To Retrieve And Reason On Knowledge Graph Through Active Self-Reflection,Paper,Structured Graphs,Topic,RELATED_TO
116,Learning To Retrieve And Reason On Knowledge Graph Through Active Self-Reflection,Paper,Knowledge Retrieval,Topic,RELATED_TO
116,Learning To Retrieve And Reason On Knowledge Graph Through Active Self-Reflection,Paper,Reflective Critique,Topic,RELATED_TO
116,Learning To Retrieve And Reason On Knowledge Graph Through Active Self-Reflection,Paper,Reasoning Paths,Topic,RELATED_TO
116,Learning To Retrieve And Reason On Knowledge Graph Through Active Self-Reflection,Paper,Interpretability,Topic,RELATED_TO
116,Learning To Retrieve And Reason On Knowledge Graph Through Active Self-Reflection,Paper,Knowledge Graph Reasoning Tasks,Topic,RELATED_TO
117,Large Language Models,Topic,Knowledge-Intensive Tasks,Topic,RELATED_TO
117,Knowledge-Intensive Tasks,Topic,Industrial Automation,Topic,RELATED_TO
117,Knowledge-Intensive Tasks,Topic,Healthcare,Topic,RELATED_TO
117,Large Language Models,Topic,Limitations,Topic,RELATED_TO
117,Limitations,Topic,Knowledge Graphs,Topic,RELATED_TO
117,Knowledge Graphs,Topic,Graphrag,Topic,RELATED_TO
117,Graphrag,Topic,Tripartite-Graphrag,Topic,RELATED_TO
117,Tripartite-Graphrag,Topic,Llm Prompt Creation,Topic,RELATED_TO
117,Llm Prompt Creation,Topic,Markov Random Fields,Topic,RELATED_TO
117,Tripartite-Graphrag,Topic,Healthcare Use Case,Topic,RELATED_TO
117,Healthcare Use Case,Topic,Patient Anamneses,Topic,RELATED_TO
117,Healthcare Use Case,Topic,Clinical Literature,Topic,RELATED_TO
117,Tripartite-Graphrag,Topic,Information Density,Topic,RELATED_TO
117,Tripartite-Graphrag,Topic,Coverage,Topic,RELATED_TO
117,Tripartite-Graphrag,Topic,Arrangement Of Llm Prompts,Topic,RELATED_TO
117,Tripartite-Graphrag,Topic,Costs,Topic,RELATED_TO
117,Tripartite-Graphrag,Topic,Llm Outputs,Topic,RELATED_TO
117,Michael Banf,Author,Tripartite-Graphrag,Topic,AUTHORED
117,Johannes Kuhn,Author,Tripartite-Graphrag,Topic,AUTHORED
118,Hykge,Topic,Large Language Models,Topic,RELATED_TO
118,Hykge,Topic,Knowledge Graphs,Topic,RELATED_TO
118,Hykge,Topic,Xinke Jiang,Author,AUTHORED
118,Hykge,Topic,Ruizhe Zhang,Author,AUTHORED
118,Hykge,Topic,Yongxin Xu,Author,AUTHORED
118,Hykge,Topic,Rihong Qiu,Author,AUTHORED
118,Hykge,Topic,Yue Fang,Author,AUTHORED
118,Hykge,Topic,Zhiyuan Wang,Author,AUTHORED
118,Hykge,Topic,Jinyi Tang,Author,AUTHORED
118,Hykge,Topic,Hongxin Ding,Author,AUTHORED
118,Hykge,Topic,Xu Chu,Author,AUTHORED
118,Hykge,Topic,Junfeng Zhao,Author,AUTHORED
118,Hykge,Topic,Yasha Wang,Author,AUTHORED
119,Retrieval-Augmented Generation With Hierarchical Knowledge,Paper,Graph-Based Retrieval-Augmented Generation (Rag) Methods,Topic,COVERS
119,Retrieval-Augmented Generation With Hierarchical Knowledge,Paper,Hirag,Topic,INCLUDES
119,Retrieval-Augmented Generation With Hierarchical Knowledge,Paper,Haoyu Huang,Author,AUTHORED
119,Retrieval-Augmented Generation With Hierarchical Knowledge,Paper,Yongfeng Huang,Author,AUTHORED
119,Retrieval-Augmented Generation With Hierarchical Knowledge,Paper,Junjie Yang,Author,AUTHORED
119,Retrieval-Augmented Generation With Hierarchical Knowledge,Paper,Zhenyu Pan,Author,AUTHORED
119,Retrieval-Augmented Generation With Hierarchical Knowledge,Paper,Yongqiang Chen,Author,AUTHORED
119,Retrieval-Augmented Generation With Hierarchical Knowledge,Paper,Kaili Ma,Author,AUTHORED
119,Retrieval-Augmented Generation With Hierarchical Knowledge,Paper,Hongzhi Chen,Author,AUTHORED
119,Retrieval-Augmented Generation With Hierarchical Knowledge,Paper,James Cheng,Author,AUTHORED
120,Gem-Rag,Topic,Large Language Models,Topic,RELATED_TO
120,Gem-Rag,Topic,Retrieval Augmented Generation,Topic,RELATED_TO
120,Brendan Hogan Rappazzo,Author,Gem-Rag,Topic,AUTHORED
120,Yingheng Wang,Author,Gem-Rag,Topic,AUTHORED
120,Aaron Ferber,Author,Gem-Rag,Topic,AUTHORED
120,Carla Gomes,Author,Gem-Rag,Topic,AUTHORED
121,Large Language Models,Topic,Generative Artificial Intelligence,Topic,RELATED_TO
121,Llm-Driven Query Generation,Topic,Graph Databases,Topic,RELATED_TO
121,Llm-Driven Query Generation,Topic,Knowledge Graphs,Topic,RELATED_TO
121,Structured Query Language,Topic,Graph Databases,Topic,RELATED_TO
121,Cypher,Topic,Graph Databases,Topic,RELATED_TO
121,Openai Chatgpt 4O,Author,Llm-Driven Query Generation,Topic,AUTHORED
121,Claude Sonnet 3.5,Author,Llm-Driven Query Generation,Topic,AUTHORED
121,Google Gemini Pro 1.5,Author,Llm-Driven Query Generation,Topic,AUTHORED
121,Llama 3.1 8B,Author,Llm-Driven Query Generation,Topic,AUTHORED
121,Siraj Munir,Author,Llm-Driven Query Generation,Topic,AUTHORED
121,Alessandro Aldini,Author,Llm-Driven Query Generation,Topic,AUTHORED
122,Multihop-Rag,Topic,Retrieval-Augmented Generation,Topic,COVERS
122,Multihop-Rag,Topic,Yixuan Tang,Author,AUTHORED
122,Multihop-Rag,Topic,Yi Yang,Author,AUTHORED
123,Sparqllm,Topic,Knowledge Graphs,Topic,COVERS
123,Sparqllm,Topic,Industry 5.0,Topic,RELATED_TO
123,Sparqllm,Topic,Marco Arazzi,Author,AUTHORED
123,Sparqllm,Topic,Davide Ligari,Author,AUTHORED
123,Sparqllm,Topic,Serena Nicolazzo,Author,AUTHORED
123,Sparqllm,Topic,Antonino Nocera,Author,AUTHORED
124,Knowledge Graph Reasoning,Topic,Machine Learning Applications,Topic,RELATED_TO
124,Machine Learning Applications,Topic,Information Extraction,Topic,INCLUDES
124,Machine Learning Applications,Topic,Information Retrieval,Topic,INCLUDES
124,Machine Learning Applications,Topic,Recommendation,Topic,INCLUDES
124,Knowledge Graph Reasoning,Topic,Symbolic Reasoning,Topic,RELATED_TO
124,Knowledge Graph Reasoning,Topic,Neural Reasoning,Topic,RELATED_TO
124,Knowledge Graph Reasoning,Topic,Hybrid Reasoning,Topic,RELATED_TO
124,Knowledge Graph Reasoning,Topic,Knowledge Graph Completion,Topic,INCLUDES
124,Knowledge Graph Reasoning,Topic,Question Answering,Topic,INCLUDES
124,Knowledge Graph Reasoning,Topic,Future Directions For Knowledge Graph Reasoning,Topic,RELATED_TO
124,Jing Zhang,Author,"Neural, Symbolic And Neural-Symbolic Reasoning On Knowledge Graphs",Paper,AUTHORED
124,Bo Chen,Author,"Neural, Symbolic And Neural-Symbolic Reasoning On Knowledge Graphs",Paper,AUTHORED
124,Lingxi Zhang,Author,"Neural, Symbolic And Neural-Symbolic Reasoning On Knowledge Graphs",Paper,AUTHORED
124,Xirui Ke,Author,"Neural, Symbolic And Neural-Symbolic Reasoning On Knowledge Graphs",Paper,AUTHORED
124,Haipeng Ding,Author,"Neural, Symbolic And Neural-Symbolic Reasoning On Knowledge Graphs",Paper,AUTHORED
125,Large Language Models,Topic,Retrieval-Augmented Generation,Topic,RELATED_TO
125,Retrieval-Augmented Generation,Topic,Knowledge Graphs,Topic,RELATED_TO
125,Knowledge Graphs,Topic,Mindful-Rag,Topic,RELATED_TO
125,Mindful-Rag,Topic,Garima Agrawal,Author,AUTHORED
125,Mindful-Rag,Topic,Tharindu Kumarage,Author,AUTHORED
125,Mindful-Rag,Topic,Zeyad Alghamdi,Author,AUTHORED
125,Mindful-Rag,Topic,Huan Liu,Author,AUTHORED
126,Cyber Knowledge Completion Using Large Language Models,Paper,Internet Of Things,Topic,COVERS
126,Cyber Knowledge Completion Using Large Language Models,Paper,Cyber-Physical Systems,Topic,COVERS
126,Cyber Knowledge Completion Using Large Language Models,Paper,Cybersecurity Knowledge,Topic,RELATED_TO
126,Cyber Knowledge Completion Using Large Language Models,Paper,Large Language Models,Topic,RELATED_TO
126,Cyber Knowledge Completion Using Large Language Models,Paper,Retrieval-Augmented Generation,Topic,RELATED_TO
127,Large Language Models (Llms),Topic,Information Retrieval,Topic,RELATED_TO
127,Biomedical Research,Topic,Information Overload Problem,Topic,RELATED_TO
127,Retrieval Augmented Generation (Rag),Topic,Knowledge Graph,Topic,RELATED_TO
127,Knowledge Graph,Topic,Information Overload Problem,Topic,RELATED_TO
127,Julien Delile,Author,Graph-Based Retriever Captures The Long Tail Of Biomedical Knowledge,Paper,AUTHORED
127,Srayanta Mukherjee,Author,Graph-Based Retriever Captures The Long Tail Of Biomedical Knowledge,Paper,AUTHORED
127,Anton Van Pamel,Author,Graph-Based Retriever Captures The Long Tail Of Biomedical Knowledge,Paper,AUTHORED
127,Leonid Zhukov,Author,Graph-Based Retriever Captures The Long Tail Of Biomedical Knowledge,Paper,AUTHORED
127,Embedding Similarity,Topic,Hybrid Model,Topic,RELATED_TO
127,Knowledge Graph,Topic,Hybrid Model,Topic,RELATED_TO
127,Biomedical Question-Answering Models,Topic,Hybrid Model,Topic,RELATED_TO
128,Coderag,Topic,Large Language Models,Topic,RELATED_TO
128,Coderag,Topic,Jia Li,Author,AUTHORED
128,Coderag,Topic,Xianjie Shi,Author,AUTHORED
128,Coderag,Topic,Kechi Zhang,Author,AUTHORED
128,Coderag,Topic,Lei Li,Author,AUTHORED
128,Coderag,Topic,Ge Li,Author,AUTHORED
128,Coderag,Topic,Zhengwei Tao,Author,AUTHORED
128,Coderag,Topic,Fang Liu,Author,AUTHORED
128,Coderag,Topic,Chongyang Tao,Author,AUTHORED
128,Coderag,Topic,Zhi Jin,Author,AUTHORED
128,Coderag,Topic,Deveval,Topic,RELATED_TO
128,Coderag,Topic,Copilit,Topic,RELATED_TO
128,Coderag,Topic,Cursor,Topic,RELATED_TO
128,Coderag,Topic,Qwq-32B,Topic,RELATED_TO
128,Coderag,Topic,Ds-Code Graph,Topic,RELATED_TO
128,Coderag,Topic,Requirement Graph,Topic,RELATED_TO
129,Large Language Models,Topic,Code-Llms,Topic,RELATED_TO
129,Retrieval-Augmented Generation,Topic,Programming Knowledge Graph,Topic,COVERS
129,Programming Knowledge Graph,Topic,Fill-In-The-Middle Enhancer Module,Topic,INCLUDES
129,Iman Saberi,Author,Context-Augmented Code Generation Using Programming Knowledge Graphs,Paper,AUTHORED
129,Fatemeh Fard,Author,Context-Augmented Code Generation Using Programming Knowledge Graphs,Paper,AUTHORED
129,Humaneval,Topic,Mbpp,Topic,RELATED_TO
130,Path Pooling: Train-Free Structure Enhancement For Efficient Knowledge Graph Retrieval-Augmented Generation,Paper,Large Language Models,Topic,RELATED_TO
130,Path Pooling: Train-Free Structure Enhancement For Efficient Knowledge Graph Retrieval-Augmented Generation,Paper,Knowledge Graph-Based Retrieval-Augmented Generation,Topic,RELATED_TO
130,Path Pooling: Train-Free Structure Enhancement For Efficient Knowledge Graph Retrieval-Augmented Generation,Paper,Path Pooling,Topic,RELATED_TO
130,Path Pooling: Train-Free Structure Enhancement For Efficient Knowledge Graph Retrieval-Augmented Generation,Paper,Kg-Rag,Topic,RELATED_TO
130,Path Pooling: Train-Free Structure Enhancement For Efficient Knowledge Graph Retrieval-Augmented Generation,Paper,Graph Representation Learning,Topic,RELATED_TO
131,Rgl,Topic,Graph Learning,Topic,RELATED_TO
131,Rgl,Topic,Retrieval-Augmented Generation,Topic,RELATED_TO
131,Rgl,Topic,Graph Database,Topic,RELATED_TO
131,Rgl,Topic,Yuan Li,Author,AUTHORED
131,Rgl,Topic,Jun Hu,Author,AUTHORED
131,Rgl,Topic,Jiaxin Jiang,Author,AUTHORED
131,Rgl,Topic,Zemin Liu,Author,AUTHORED
131,Rgl,Topic,Bryan Hooi,Author,AUTHORED
131,Rgl,Topic,Bingsheng He,Author,AUTHORED
132,Fidelis,Paper,Large Language Models,Topic,COVERS
132,Fidelis,Paper,Knowledge Graphs,Topic,COVERS
132,Fidelis,Paper,Step-Wise Beam Search,Topic,COVERS
132,Fidelis,Paper,Path-Rag Module,Topic,COVERS
132,Fidelis,Paper,Factuality,Topic,COVERS
132,Fidelis,Paper,Interpretability,Topic,COVERS
132,Fidelis,Paper,Benchmarks,Topic,COVERS
132,Fidelis,Paper,Computational Costs,Topic,COVERS
133,Large Language Models (Llms),Topic,Knowledge Graphs (Kgs),Topic,RELATED_TO
133,Knowledge Graphs (Kgs),Topic,Graph-Constrained Reasoning (Gcr),Topic,COVERS
133,Graph-Constrained Reasoning (Gcr),Topic,Kg-Trie,Topic,INCLUDES
133,Graph-Constrained Reasoning (Gcr),Topic,Linhao Luo,Author,AUTHORED
133,Graph-Constrained Reasoning (Gcr),Topic,Zicheng Zhao,Author,AUTHORED
133,Graph-Constrained Reasoning (Gcr),Topic,Chen Gong,Author,AUTHORED
133,Graph-Constrained Reasoning (Gcr),Topic,Gholamreza Haffari,Author,AUTHORED
133,Graph-Constrained Reasoning (Gcr),Topic,Shirui Pan,Author,AUTHORED
134,Context Canvas,Paper,Text-To-Image Models,Topic,COVERS
134,Context Canvas,Paper,Knowledge Graph,Topic,COVERS
134,Context Canvas,Paper,Graph-Based Rag,Topic,COVERS
134,Context Canvas,Paper,Flux,Topic,RELATED_TO
134,Context Canvas,Paper,Stable Diffusion,Topic,RELATED_TO
134,Context Canvas,Paper,Dall-E,Topic,RELATED_TO
134,Context Canvas,Paper,Controlnet,Topic,RELATED_TO
135,Artrag,Topic,Art Context Knowledge Graph,Topic,INCLUDES
135,Artrag,Topic,Semart,Topic,RELATED_TO
135,Artrag,Topic,Artpedia,Topic,RELATED_TO
135,Artrag,Topic,Shuai Wang,Author,AUTHORED
135,Artrag,Topic,Ivona Najdenkoska,Author,AUTHORED
135,Artrag,Topic,Hongyi Zhu,Author,AUTHORED
135,Artrag,Topic,Stevan Rudinac,Author,AUTHORED
135,Artrag,Topic,Monika Kackovic,Author,AUTHORED
135,Artrag,Topic,Nachoem Wijnberg,Author,AUTHORED
135,Artrag,Topic,Marcel Worring,Author,AUTHORED
136,A Comprehensive Evaluation Of Large Language Models On Temporal Event Forecasting,Paper,He Chang,Author,AUTHORED
136,A Comprehensive Evaluation Of Large Language Models On Temporal Event Forecasting,Paper,Chenchen Ye,Author,AUTHORED
136,A Comprehensive Evaluation Of Large Language Models On Temporal Event Forecasting,Paper,Zhulin Tao,Author,AUTHORED
136,A Comprehensive Evaluation Of Large Language Models On Temporal Event Forecasting,Paper,Jie Wu,Author,AUTHORED
136,A Comprehensive Evaluation Of Large Language Models On Temporal Event Forecasting,Paper,Zhengmao Yang,Author,AUTHORED
136,A Comprehensive Evaluation Of Large Language Models On Temporal Event Forecasting,Paper,Yunshan Ma,Author,AUTHORED
136,A Comprehensive Evaluation Of Large Language Models On Temporal Event Forecasting,Paper,Xianglin Huang,Author,AUTHORED
136,A Comprehensive Evaluation Of Large Language Models On Temporal Event Forecasting,Paper,Tatseng Chua,Author,AUTHORED
136,A Comprehensive Evaluation Of Large Language Models On Temporal Event Forecasting,Paper,Mideast-Te-Mini,Topic,INCLUDES
137,Cotkr,Topic,Llms,Topic,RELATED_TO
137,Cotkr,Topic,Rag,Topic,RELATED_TO
137,Cotkr,Topic,Kgqa,Topic,RELATED_TO
137,Cotkr,Topic,Yike Wu,Author,AUTHORED
137,Cotkr,Topic,Yi Huang,Author,AUTHORED
137,Cotkr,Topic,Nan Hu,Author,AUTHORED
137,Cotkr,Topic,Yuncheng Hua,Author,AUTHORED
137,Cotkr,Topic,Guilin Qi,Author,AUTHORED
137,Cotkr,Topic,Jiaoyan Chen,Author,AUTHORED
137,Cotkr,Topic,Jeff Z Pan,Author,AUTHORED
138,Retrieval-Augmented Generation,Topic,Question-Answering,Topic,RELATED_TO
138,Er-Rag,Paper,External Evidence,Topic,COVERS
138,Er-Rag,Paper,Web Pages,Topic,COVERS
138,Er-Rag,Paper,Databases,Topic,COVERS
138,Er-Rag,Paper,Knowledge Graphs,Topic,COVERS
139,Sim-Rag,Topic,Retrieval Augmented Generation (Rag),Topic,COVERS
139,Knowing You Don'T Know: Learning When To Continue Search In Multi-Round Rag Through Self-Practicing,Paper,Diji Yang,Author,AUTHORED
139,Knowing You Don'T Know: Learning When To Continue Search In Multi-Round Rag Through Self-Practicing,Paper,Linda Zeng,Author,AUTHORED
139,Knowing You Don'T Know: Learning When To Continue Search In Multi-Round Rag Through Self-Practicing,Paper,Jinmeng Rao,Author,AUTHORED
139,Knowing You Don'T Know: Learning When To Continue Search In Multi-Round Rag Through Self-Practicing,Paper,Yi Zhang,Author,AUTHORED
140,Minirag,Topic,Https://Github.Com/Hkuds/Minirag,Paper,COVERS
140,Https://Github.Com/Hkuds/Minirag,Paper,Tianyu Fan,Author,AUTHORED
140,Https://Github.Com/Hkuds/Minirag,Paper,Jingyuan Wang,Author,AUTHORED
140,Https://Github.Com/Hkuds/Minirag,Paper,Xubin Ren,Author,AUTHORED
140,Https://Github.Com/Hkuds/Minirag,Paper,Chao Huang,Author,AUTHORED
141,Srag,Topic,Multi-Entity Question Answering,Topic,COVERS
141,Srag,Topic,Ieee Fellows Distribution,Topic,COVERS
141,Teng Lin,Author,Srag,Topic,AUTHORED
141,Yizhang Zhu,Author,Srag,Topic,AUTHORED
141,Yuyu Luo,Author,Srag,Topic,AUTHORED
141,Nan Tang,Author,Srag,Topic,AUTHORED
142,Mcts-Rag,Topic,Yunhai Hu,Author,AUTHORED
142,Mcts-Rag,Topic,Yilun Zhao,Author,AUTHORED
142,Mcts-Rag,Topic,Chen Zhao,Author,AUTHORED
142,Mcts-Rag,Topic,Arman Cohan,Author,AUTHORED
142,Mcts-Rag,Topic,Gpt-4O,Topic,RELATED_TO
142,Mcts-Rag,Topic,Complexwebqa,Topic,RELATED_TO
142,Mcts-Rag,Topic,Gpqa,Topic,RELATED_TO
142,Mcts-Rag,Topic,Foolmetwice,Topic,RELATED_TO
143,Lightrag,Paper,Retrieval-Augmented Generation (Rag),Topic,COVERS
143,Lightrag,Paper,Large Language Models (Llms),Topic,RELATED_TO
143,Lightrag,Paper,Graph Structures,Topic,INCLUDES
143,Lightrag,Paper,Dual-Level Retrieval System,Topic,INCLUDES
143,Lightrag,Paper,Incremental Update Algorithm,Topic,INCLUDES
143,Lightrag,Paper,Experimental Validation,Topic,INCLUDES
144,Knowledge Graph Retrieval-Augmented Generation For Llm-Based Recommendation,Paper,Shijie Wang,Author,AUTHORED
144,Knowledge Graph Retrieval-Augmented Generation For Llm-Based Recommendation,Paper,Wenqi Fan,Author,AUTHORED
144,Knowledge Graph Retrieval-Augmented Generation For Llm-Based Recommendation,Paper,Yue Feng,Author,AUTHORED
144,Knowledge Graph Retrieval-Augmented Generation For Llm-Based Recommendation,Paper,Xinyu Ma,Author,AUTHORED
144,Knowledge Graph Retrieval-Augmented Generation For Llm-Based Recommendation,Paper,Shuaiqiang Wang,Author,AUTHORED
144,Knowledge Graph Retrieval-Augmented Generation For Llm-Based Recommendation,Paper,Dawei Yin,Author,AUTHORED
144,Recommender Systems,Topic,Large Language Models,Topic,RELATED_TO
144,Retrieval-Augmented Generation,Topic,Knowledge Graph,Topic,RELATED_TO
144,K-Ragrec,Topic,Knowledge Graph,Topic,RELATED_TO
145,Discuss-Rag,Topic,Medical Question Answering,Topic,COVERS
145,Discuss-Rag,Topic,Medrag,Topic,RELATED_TO
145,Discuss-Rag,Topic,Bioasq,Topic,RELATED_TO
145,Discuss-Rag,Topic,Pubmedqa,Topic,RELATED_TO
145,Https://Github.Com/Llm-Vlm-Gsl/Discuss-Rag,Paper,Xuanzhao Dong,Author,AUTHORED
145,Https://Github.Com/Llm-Vlm-Gsl/Discuss-Rag,Paper,Wenhui Zhu,Author,AUTHORED
145,Https://Github.Com/Llm-Vlm-Gsl/Discuss-Rag,Paper,Hao Wang,Author,AUTHORED
145,Https://Github.Com/Llm-Vlm-Gsl/Discuss-Rag,Paper,Xiwen Chen,Author,AUTHORED
145,Https://Github.Com/Llm-Vlm-Gsl/Discuss-Rag,Paper,Peijie Qiu,Author,AUTHORED
145,Https://Github.Com/Llm-Vlm-Gsl/Discuss-Rag,Paper,Rui Yin,Author,AUTHORED
145,Https://Github.Com/Llm-Vlm-Gsl/Discuss-Rag,Paper,Yi Su,Author,AUTHORED
145,Https://Github.Com/Llm-Vlm-Gsl/Discuss-Rag,Paper,Yalin Wang,Author,AUTHORED
146,Cg-Rag,Topic,Research Question Answering,Topic,COVERS
146,Cg-Rag,Topic,Retrieval-Augmented Generation,Topic,RELATED_TO
146,Cg-Rag,Topic,Lexical-Semantic Graph Retrieval,Topic,INCLUDES
146,Cg-Rag,Topic,Large Language Models,Topic,INCLUDES
146,Yuntong Hu,Author,Cg-Rag,Topic,AUTHORED
146,Zhihan Lei,Author,Cg-Rag,Topic,AUTHORED
146,Zhongjie Dai,Author,Cg-Rag,Topic,AUTHORED
146,Allen Zhang,Author,Cg-Rag,Topic,AUTHORED
146,Abhinav Angirekula,Author,Cg-Rag,Topic,AUTHORED
146,Zheng Zhang,Author,Cg-Rag,Topic,AUTHORED
146,Liang Zhao,Author,Cg-Rag,Topic,AUTHORED
147,Exploring The Role Of Knowledge Graph-Based Rag In Japanese Medical Question Answering With Small-Scale Llms,Paper,Yingjian Chen,Author,AUTHORED
147,Exploring The Role Of Knowledge Graph-Based Rag In Japanese Medical Question Answering With Small-Scale Llms,Paper,Feiyang Li,Author,AUTHORED
147,Exploring The Role Of Knowledge Graph-Based Rag In Japanese Medical Question Answering With Small-Scale Llms,Paper,Xingyu Song,Author,AUTHORED
147,Exploring The Role Of Knowledge Graph-Based Rag In Japanese Medical Question Answering With Small-Scale Llms,Paper,Tianxiao Li,Author,AUTHORED
147,Exploring The Role Of Knowledge Graph-Based Rag In Japanese Medical Question Answering With Small-Scale Llms,Paper,Zixin Xu,Author,AUTHORED
147,Exploring The Role Of Knowledge Graph-Based Rag In Japanese Medical Question Answering With Small-Scale Llms,Paper,Xiujie Chen,Author,AUTHORED
147,Exploring The Role Of Knowledge Graph-Based Rag In Japanese Medical Question Answering With Small-Scale Llms,Paper,Issey Sukeda,Author,AUTHORED
